Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,80089039820.4,70304291534.1,64423893696.9,69762135184.3,80882092540.4,94390969067.5,103332162452.8,100125605194.2,101059760405.9,113479454731.2,126499677633.6,136038265431.3,154329754151.3,194309050526.6,219217173576.5,246446916239.6,250145261274.6,289062399333.3,279843087615.7,324147326553.8,374016826256.2,399114723340.5,418870441886.6,439532723194.8,477140076525.8,522899901080.8,521420783455.0,514987911752.3,571187334184.3,617327252933.7,661633268920.2,718052329435.1,804653173435.3,883381038788.5,1062641292548.4,1311566449618.5,1506473382734.8,1560401278459.1,1430161739743.0,1573188754868.4,1731600719477.1,1842335488237.6,2039047573662.6,2307975822711.5,2676685771471.6,3100871198506.5,3734876822154.6,4723446970243.7,5979854765188.6,6486169233354.8,7867122261485.3,9617236617740.4,10728920394872.3,11841793044463.8,12732924778295.0,13245576789645.7,13483389369359.2,14713972097356.6
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,949352699351.6,1008954871331.2,1000500842590.1,942540640584.3,935063189619.1,840261675255.9,918447809842.5,947705220358.9,979113129746.3,946271120449.4,820228694300.7,891942145092.8,907524986868.8,1019027451202.5,1254935693409.7,1622565505094.8,2032400263820.4,2458916502733.4,3160769581656.4,3911571971985.6,3100233553677.1,3634426277925.6,4419856830777.2,4611478733662.0,4893778917069.4,4624592551758.3,3601633743536.9,3466035965437.2,3879859485679.2
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,121128073.1,126396469.7,132237441.6,143255784.5,166104067.6,187300336.4,216136263.9,231706475.5,241956910.7,267732446.4,253976626.2,286537525.0,335677636.9,406479906.2,560437742.6,617321669.4,619375134.2,777435020.5,824263841.5,891775906.6,1136408814.2,962347001.0,821651918.7,765746590.6,718148959.6,762359722.7,1060911735.3,1249099130.0,1378847487.4,1352949662.8,1628427515.4,1602299862.9,1692959110.2,1233496846.3,982624324.5,1309382885.3,1465448290.3,1498950899.1,1587345951.0,1576094566.5,1294250233.2,1332328999.1,1474630207.1,1673690429.6,1937074572.1,2115154262.0,2202809251.3,2523462557.4,3163416242.1,3163000528.8,3172945644.6,3756023160.0,3866618281.8,4080929201.3,4482880424.1,4087775415.0,4388569576.4,4812554346.1
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2760747471.9,3034043574.1,3308912796.9,3540403456.6,3889129942.3,4388937649.0,5279230817.3,5638461442.3,6081009427.9,6695336567.3,7086538437.5,7375000024.0,8177884552.9,10838587357.7,13703000530.1,14882747955.0,16985211146.0,19779315170.0,24006570178.2,27371699082.7,32353440726.9,34846107862.4,36589797857.4,40042826244.2,41797592963.4,38900692712.1,43096746122.5,50535438696.4,61667199834.7,72250877410.3,85343063965.9,98234695722.0,111452869378.5,128889832382.8,146683499006.0,169278552851.3,183035154107.5,150180268649.4,113675706127.3,126668932159.5,126392308497.7,120296746256.6,134300851255.0,152280653543.7,172895476152.6,189318499954.0,221758486880.3,262942650543.8,291383081231.8,281710095724.8,341105009515.3,370818747396.8,397558094269.9,420333333333.3,407339361695.6,401399422443.0,411755164832.7,455220920571.1
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,2629395852.1,1352000000.0,2156666666.7,1644325581.4,1343225563.9,1230996472.7,1043893062.6,921843144.2,1320126706.2,1086567377.6,860550305.8,1080774007.3,1221113780.3,1554125530.8,2076148695.5,2312319579.0,2830236053.8,3719497371.1,5161336170.5,4979481980.4,5642178579.6,6522732202.5,7633049792.1,8506674782.8,9236309138.0,7853450374.0,6951657158.9,7145701018.7
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,2331437097.8,3011040481.8,3006872852.2,3189453540.3,822148746505.7,1600000000.0,3340000000.0,2564705882.4,2483809523.8,2379281768.0,2450110277.9,2605660026.1,2450635386.1,2904732773.5,3534803921.6,4461978498.9,5977560877.4,6838351088.5,8104355716.9,10277598152.4,12664165103.2,19271523178.8,20214385964.9,22583157894.7,29233333333.3,35164210526.3,39197543859.6,43524210526.3,35799628571.4,36179885714.3,42355428571.4
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,691847689678.2,704374290095.7,671378039330.0,696851661031.4,709266243784.4,746246315898.7,856884605525.4,941810242835.4,1100860248352.1,1372269088310.8,1290591926753.1,1490843607800.1,1716504292380.5,1829424207128.4,1989321004941.2,2184895341571.3,2197743335273.6,1966469627169.9,2173569822205.9,2115183372589.6,1881116473175.2,1918465890720.1,2221409363946.0,2705810155347.9,3181218620013.2,3766649351954.0,4398562896049.0,4118809334451.4,5146370070706.2,5870414497159.4,5925332953070.1,6070269710668.7,6187003203791.5,5278058941120.6,5134441961597.5,5704712973686.9
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,439543789.9,517685310.0,510739436.3,543358124.6,1078398152.0,1813734850.8,2657852896.6,2881025962.8,4391333475.8,3199550317.2,3998696648.7,5681940844.9,6671047974.4,5649813360.7,4045377828.5,3104426020.6,2521007678.8,2954620999.6
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,288738308055.2,296102694844.5,337619748312.9,391918726612.1,402270579724.8,408028236056.0,431557171032.1,447298299633.4,463334229256.8,450128157153.6,507822139212.3,588620268464.7,693623682832.9,806508983373.8,997382214929.0,1228766298998.4,1188669247677.5,1374620790527.3,1558059480436.6,1716996947608.9,1610655002615.5,1584604173217.8,1422429595481.8,1431082428979.5,1417009559961.6
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,32506741.7,30036417.0,34139387.9,41567471.7,44667002.0,53260077.4,62242013.3,62068161.1,60863964.0,64248354.5,60058663.3,68195855.6,81667133.5,106657267.4,106344855.0,113563821.6,132201141.4,137066290.6,138489884.4,193775943.0,202547013.9,219583570.1,212155124.7,188686997.3,196686674.7,202363492.2,181244788.5,182737040.1,202543202.0,229358214.8,262176133.7,294137737.1,300143056.9,349484427.6,318166562.8,369485198.8,423011844.3,472358251.2,450686353.7,443911052.3,435438217.3,401562006.2,426057453.1
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,46535881332.5,49639263972.0,52999806737.8,59871398802.8,68531623090.6,73302131950.1,61638105531.3,67859666843.5,71227634892.4,78199355093.0,84723554752.5,90038248220.9,90429765500.6,103394101801.7,125253024978.2,134416244951.7,131167733626.1,151656856422.2,172583698707.2,193318639980.0,233086145789.3,247106722477.3,255647752600.7,270545953990.4,269355365721.7,292874254961.6,310147305431.9,344336278836.4,370046266531.3,373481443921.0,402049995776.2,357724009105.6,379830000221.9,376254716433.5,426649304795.6,474034403187.3,518624552241.4,544005552578.9,551593893322.0,591004526194.8,615022567311.5,630831541229.4,663250167513.2,774466662240.0,897926604901.4,1028639477063.6,1176241330740.1,1488694492908.5,1515643037463.3,1665590819267.7,2042144113594.7,2272003568714.2,2297911379164.9,2356854113186.1,2581994304111.2,2695272602060.0,2903124297500.3,3291737801056.2
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,26427001496.3,27913099565.0,29754504559.0,31953130738.6,34839883854.3,37857837468.8,40675907811.4,41461437378.2,44014905284.1,49835579121.1,59828430225.5,60152705422.9,67917081666.5,86836625982.3,114624340484.8,126419780156.8,138946010261.3,151224926168.0,165154589680.3,202701845156.5,259678072671.8,263624119106.3,244634029188.3,230180142291.0,222553918970.9,206529268783.9,229608273562.9,271083982630.3,286626079859.1,297368063594.1,299002608502.4,306865090479.6,309089281890.1,292636615790.2,290920857175.7,337234926326.5,347097499085.4,360278273212.0,339920562947.6,342197294332.8,366908576854.9,341638607011.4,366214454987.2,467537613032.3,582254847876.0,683799640479.4,800680019088.8,931296798981.2,1065865093245.0,1023156847146.0,1364274589505.0,1538450942114.3,1613328652768.8,1702768715442.8,1783849360621.8,1610061039227.2,1512472520978.2,1648713664105.4
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535670127.7,584961208.7,619319197.3,678235373.0,711893367.6,736568861.9,723735635.5,761981474.0,758899950.0,779200000.0,821850000.0,896754316.7,1083381044.1,1308799459.0,2042031901.4,2442667573.0,2500410583.8,3138666666.7,3562333458.3,4602416625.0,6235833333.3,6992083333.3,8140416666.7,7763750000.0,7757083333.3,7375918367.3,4794444444.4,4797777777.8,4496852073.5,4323058823.5,5068000000.0,5307905882.4,5439552941.2,4669488516.4,4947205860.0,5329214163.2,5759537726.3,5737751331.6,6043694330.2,6808982520.8,8154338233.0,8824873259.3,9008273720.9,11305459802.1,13280275123.0,15982282462.4,18369070085.4,21642304045.5,27870257894.2,19175196445.8,22157948396.2,25433011405.3,25622915889.0,26578524198.3,27199856454.1,24402499451.2,22320008403.1,22104775828.5
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,991047619.0,1040952381.0,1085714285.7,1214666666.7,1289904761.9,1439238095.2,1685217058.7,2237476420.0,2730787476.3,3545933562.4,4328610489.7,4507929104.5,5109324009.3,5968044209.5,7188191881.9,8744134354.2,8428513568.2,8133401049.6,8350176782.6,8254891864.1,8410185740.0,9018136020.2,9696271268.3,10096292842.2,10102075213.3,12290568181.8,13074782608.7,15497286295.8,14608946896.5,15632463424.3,18030876599.3,19587322786.1,20746360430.4,21803372266.6,22943685719.1,21473188881.6,22066101341.5,23142294436.2,27453084982.5,31183139301.5,32273007553.6,34378437265.2,38908069299.2,44856586316.0,43454935940.2,44050929160.3,45810626509.4,45044112939.4,46251061734.5,47587913058.8,43156708809.1,42062549394.8,40256675208.7
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,13995067817.5,8022222222.2,8922222222.2,10355555555.6,11177777777.8,11944444444.4,14122222222.2,15666666666.7,17500000000.0,19466666666.7,17086956521.7,16256619963.8,20431095406.4,25724381625.4,35599913836.4,44633707242.8,51280134554.3,58676813687.4,65147022485.8,89394085658.2,68789289565.7,71040020140.4,64546332580.8,61678280115.5,59989909457.8,67234948264.6,75728009962.8,87172789528.3,90852814005.0,107143348667.1,150676291094.2,150027833333.3,158459130434.8,180169736363.6,130690172297.3,169485941048.0,181475555282.6,189834649111.3,275768695818.9,255884300382.0,272979390595.0,200251925587.5,238428126327.0,311823003531.2,404786740091.2,501416301726.7,552486912845.6,675770112825.2,764335657318.5,644639902580.6,771901768698.4,832523681194.0,873982246102.4,950579413278.7,934185915467.2,859796872794.1,863721647958.7,851102411118.1
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,8824447.7,9365165.9,9742949.5,9630763.0,10886825.6,11025945.1,12334846.2,12700905.4,12757632.9,13687141.1,13742057.1,13196544.9,15450994.2,18231078.5,21534931.6,21839098.9,22902861.4,27030374.0,30290219.8,27101076.3,31823518.6,38711827.8,37671734.8,37509122.1,37290587.5,35556038.8,36572611.9,39731317.3
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,5100405772.5,4420168102.4,4258743262.8,4956588278.6,4601413263.5,4257702196.5,4510846967.9,5255221424.8,6496195450.6,7683852496.8,9345174219.1,9697847263.6,10185786382.8,10383560602.9,10805599892.7,11659129888.8,12825801580.9,16929976600.1,18610460326.5,21501741757.5,27368386358.1,28573777052.5,31407908612.1,33878631649.4,39087748240.4,44413616116.1,48219734752.2,45623490991.5,47388395823.4,52090320325.5
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423008385.7,441524109.0,449012578.6,516147798.7,589056603.8,884873949.6,925770308.1,967647058.8,1037815126.1,1169047619.0,1260084033.6,1417787114.8,1491596638.7,1702521008.4,2100142653.4,2359555555.6,2447300000.0,2936470588.2,2420260869.6,2139025000.0,1244610000.0,1337300000.0,2177500000.0,2240333333.3,3615647477.1,3519666338.5,3923232122.1,6269511614.7,6508931651.7,5276480986.0,4304398865.9,3321729057.1,2857457860.1,3220439044.2,3990430446.7,5755818947.4,6044585326.9,6269333313.2,6584815846.5,5998563257.9,6193246837.1,5840503868.6,6178563590.9,6336696289.0,7940362799.2,9013834373.4,9942597780.0,12292813603.2,14239026629.6,18168902153.9,20186496527.1,20176025418.2,23114293018.5,24599550742.1,27291880326.7,27102650471.6,24078931744.4,25891058946.2
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,64087795107.1,74703706816.8,82709199437.1,81456895543.3,822148746505.7,71896428571.4,65607522123.9,52543388913.1,48214752454.2,44558076851.6,50150401353.6,41883242906.7,31580961262.8,31261718319.2,38009344576.6,42392896031.2,50132953288.2,64883060725.7,86142018069.4,107753069306.9,142719009901.0,179992405832.3,117227769791.6,136013155905.0,163159671670.3,175781379051.4,183310146378.1,133503411375.7,91030959454.7,93270479388.5,112154185121.4
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,197068880311.1,177688885048.2,180765550449.6,197260236567.2,222107393514.8,251018445586.3,274716073126.4,281041762365.4,291632877109.3,324343745117.5,357209775137.1,389183976953.5,446317194635.3,563304088721.7,708295160861.8,811072682091.0,863008282304.9,957242983108.2,1008482056138.6,1253630319561.9,1469271774798.4,1594111223116.7,1530311662155.4,1615713523689.9,1669865112800.3,1759861692119.6,1815977730565.1,1815455581512.5,1994344750871.7,2239155246177.1,2510358337651.4,2740629847039.3,2629150321975.7,2865789176433.0,3130599776748.7,3522374375419.3,3851811227144.4,4109324230463.9,4054143366319.2,3834670642782.7,4251847170257.5,4327583975924.7,4512049287104.5,5042892066065.6,6043874845587.9,7277566870789.9,8657026789625.6,10770511617920.0,13158853077958.5,12685255222289.8,15362432742623.6,18365266110528.0,19703273700994.0,20981771667593.9,21703483315138.5,20210757470264.1,20108923623800.1,22168418709051.6
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239.2,1547388781.4,1710004407.2,1539681490.8,1975701816.5,1890769326.1,1809183974.5,1597721080.0,1593675330.2,2004435483.9,2137096774.2,2807258064.5,2189418001.4,3964295672.5,4090209682.0,3538283322.1,3667161241.5,4114667062.6,4910257282.9,7181185278.0,10163020115.7,11048335541.5,9178802162.7,5102281256.0,4850241442.2,4732017873.4,5880112788.4,7367494080.4,8213515458.5,8438951476.1,9298839655.2,11205971155.3,12878199881.0,15002106518.5,17474647792.4,19297663096.6,20515543039.2,23969823010.4,25385928198.3,23983945190.6,22823255801.8,20898788416.6,13606494599.4,12045631092.5,13686329890.1,17362857683.9,19579457966.1,23410572634.3,30366213119.3,31660911277.0,40284481651.9,47962439303.7,51264390116.5,57531233350.9,57236013086.1,53274304222.1,52687612261.5,56156972157.7
